F1_CL,F2_CL,F3_CL,F1_CD,F2_CD,F3_CD
14,22,0,11,0,0
33,55,0,4,0,0
0,68,0,0,0,0
0,88,0,0,0,0
18,70,0,0,0,0
0,92,0,0,0,0
0,86,0,0,0,0
0,44,0,0,0,0
3,53,0,0,0,0
30,69,0,0,0,0
11,53,0,0,0,0
0,65,0,0,0,0
9,61,0,0,0,0
43,60,0,0,0,0
28,73,0,0,0,0
45,71,0,0,0,0
19,54,0,0,0,0
11,81,0,0,0,0
0,65,0,0,0,0
0,64,0,0,0,0
5,63,0,0,0,0
0,82,0,0,70,0
0,82,0,0,55,0
0,70,0,0,0,0
49,63,0,0,0,0
45,82,0,0,0,0
0,86,0,0,0,0
0,88,0,0,0,0
0,76,0,0,0,0
0,25,0,0,0,0
0,31,0,0,0,0
0,39,0,0,0,0
0,0,0,0,0,0
14,20,0,0,0,0
16,58,0,0,0,0
13,24,0,0,0,0
0,29,0,0,0,0
0,40,0,0,0,0
0,39,0,0,0,0
0,37,0,0,0,0
0,77,0,0,0,0
0,90,0,0,0,0
0,85,0,0,0,0
0,88,0,0,0,0
0,88,0,0,0,0
0,82,0,0,0,0
0,80,0,0,0,0
4,80,0,0,0,0
0,43,0,0,0,0
0,39,0,0,0,0
0,48,0,0,0,0
0,32,0,0,0,0
0,78,0,0,0,0
0,76,18,0,0,0
5,74,56,0,0,0
0,70,47,0,0,0
27,90,0,0,0,0
4,81,13,0,0,0
14,78,45,0,0,0
0,73,71,0,0,0
0,79,2,0,0,0
0,72,0,0,0,0
0,69,0,0,0,0
49,65,0,0,0,0
7,58,16,0,0,0
7,69,46,0,0,0
0,71,42,0,0,0
0,73,48,0,0,0
0,62,23,0,0,0
29,80,0,0,0,0
36,70,0,0,0,0
2,65,0,0,0,0
35,66,0,0,0,0
19,88,0,0,0,0
44,78,0,0,0,0
60,83,0,0,0,0
13,75,0,0,0,0
10,71,2,0,0,0
56,81,35,0,0,0
43,67,29,0,0,0
5,84,46,0,0,0
2,84,52,0,0,0
0,67,62,0,0,0
0,88,75,0,0,0
0,67,72,0,0,0
0,48,66,0,0,0
0,60,74,0,0,0
15,52,70,0,0,0
29,7,54,0,0,0
57,56,38,0,0,0
22,55,0,0,0,0
0,57,11,0,0,0
0,61,49,0,0,0
14,64,64,0,0,0
4,78,54,0,0,0
80,76,75,0,0,0
34,77,64,0,0,0
40,84,44,0,0,0
18,77,43,0,0,0
58,35,25,0,0,0
31,52,0,0,0,0
0,32,14,0,0,0
49,35,43,0,0,0
13,74,42,0,0,0
7,55,72,0,0,0
47,32,77,0,0,0
31,53,53,0,0,0
53,57,59,0,0,0
66,33,52,0,0,0
30,39,81,0,0,0
49,45,79,0,0,0
43,75,75,0,0,0
55,82,60,0,0,0
49,76,61,0,0,0
68,85,4,0,0,0
26,78,0,0,0,0
47,52,3,0,53,0
42,57,13,0,49,0
46,34,21,0,37,0
45,49,15,0,67,0
24,24,31,0,61,0
4,43,12,0,56,0
0,29,20,0,38,0
0,0,45,0,11,0
28,0,71,0,11,0
7,34,78,0,13,0
0,52,36,0,34,0
0,82,49,0,64,0
42,78,61,0,53,0
12,84,82,0,14,0
4,75,38,0,3,0
33,83,37,0,0,0
15,83,28,0,0,0
28,87,65,0,0,0
0,77,69,0,0,0
0,62,74,0,0,0
0,69,66,0,0,0
46,66,65,0,0,0
59,67,41,0,0,0
0,84,66,0,0,0
47,74,70,0,0,0
0,74,71,0,0,0
0,67,34,0,0,0
5,60,0,0,0,0
44,80,0,0,0,0
55,80,0,0,0,0
26,68,0,0,0,0
0,80,0,0,0,0
36,74,0,0,0,0
64,76,0,0,0,0
40,51,0,0,0,0
0,11,2,0,0,0
0,69,0,0,0,0
5,11,5,0,0,0
1,27,45,0,0,0
26,9,23,0,0,0
40,28,50,0,0,0
22,38,58,0,0,0
10,55,15,0,0,0
0,79,40,0,0,0
24,83,39,0,0,0
76,90,25,0,0,0
79,61,70,0,0,0
73,81,56,0,0,0
71,72,50,0,0,0
59,70,46,0,0,0
59,58,17,0,0,0
28,57,60,0,0,0
71,66,49,0,0,0
0,48,57,0,0,0
20,58,50,0,0,0
15,65,9,0,0,0
41,66,15,0,0,0
17,74,35,0,0,0
67,50,2,0,0,0
60,83,23,0,0,0
77,80,5,0,0,0
74,83,0,0,0,0
77,64,0,0,0,0
66,74,0,0,0,0
65,36,0,0,44,0
73,55,36,0,32,0
52,70,50,0,49,0
34,70,48,0,24,0
6,0,38,0,16,0
46,6,58,0,12,0
42,0,69,0,9,0
0,0,65,0,0,0
21,21,66,0,0,0
5,0,50,0,0,0
33,30,42,0,0,0
67,76,41,0,0,0
70,69,60,0,0,0
45,74,9,0,10,0
56,76,0,0,0,0
69,65,25,0,0,0
62,37,20,0,0,0
72,43,0,0,0,0
31,50,15,0,0,0
37,58,26,0,0,0
5,85,35,0,0,0
21,27,68,0,0,0
27,34,70,0,0,0
53,87,40,0,0,0
65,74,0,0,0,0
16,90,0,0,0,0
0,81,5,0,0,0
0,80,14,0,0,0
0,50,0,0,0,0
6,20,8,0,0,0
6,26,64,0,0,0
20,35,44,0,0,0
8,67,72,0,0,0
37,77,34,0,0,0
36,78,0,0,0,0
20,92,3,0,0,0
11,79,0,0,0,0
0,78,0,0,0,0
21,70,0,0,0,0
1,30,0,0,0,0
6,16,0,0,0,0
0,6,0,0,0,0
0,6,18,0,0,0
27,5,0,0,0,0
56,71,0,0,0,0
70,92,6,0,0,0
26,77,0,0,0,0
45,83,0,0,0,0
50,74,0,0,0,0
52,92,0,0,0,0
64,82,0,0,0,0
17,77,0,0,0,0
0,19,8,0,0,0
0,0,0,0,0,0
10,0,0,0,0,0
10,11,0,0,0,0
10,21,0,0,0,0
39,22,0,0,0,0
22,36,0,0,4,0
16,26,0,0,11,0
0,51,6,0,0,0
0,83,40,0,0,0
0,75,45,0,0,0
0,75,38,0,0,0
0,86,1,0,0,0
0,62,16,0,0,0
0,30,60,0,0,0
0,42,62,0,0,0
0,0,65,0,0,0
0,68,18,0,0,0
29,72,0,0,0,0
59,78,0,0,0,0
9,77,36,0,0,0
34,81,44,0,0,0
38,71,26,0,0,0
42,92,0,0,0,0
61,77,11,0,0,0
23,79,11,0,0,0
0,79,25,0,0,0
19,81,22,0,0,0
13,92,30,0,0,0
33,77,50,0,0,0
28,85,50,0,0,0
27,92,30,0,0,0
25,77,54,0,0,0
0,83,24,0,0,0
0,82,23,0,0,0
19,92,15,0,0,0
21,83,0,0,0,0
51,88,17,0,0,0
40,87,11,0,0,0
27,88,19,0,0,0
31,77,61,0,0,0
33,80,40,0,0,0
0,75,33,0,0,0
9,43,48,0,0,0
48,78,52,0,0,0
13,79,60,0,25,0
0,70,58,0,0,0
10,61,68,0,0,0
0,84,34,0,0,0
0,82,44,0,0,0
0,82,57,0,0,0
3,58,77,0,0,0
35,69,79,0,0,0
14,78,63,0,0,0
0,40,57,0,0,0
0,23,69,0,0,0
0,25,74,0,0,0
0,38,79,0,0,0
29,33,26,0,0,0
11,25,0,0,0,0
12,41,17,0,0,0
0,67,7,0,0,0
0,41,32,0,0,0
0,48,57,0,0,0
0,34,31,0,0,0
0,46,0,0,0,0
0,12,0,0,0,0
0,51,0,0,0,0
0,53,13,0,0,0
0,72,0,0,0,0
0,78,0,0,0,0
0,75,0,0,0,0
0,40,0,0,0,0
0,51,0,0,0,0
0,43,0,0,0,0
0,67,0,0,0,0
2,40,0,0,0,0
0,59,0,0,0,0
27,54,0,0,0,0
0,74,0,0,0,0
10,71,0,0,0,0
0,90,0,0,0,0
9,85,0,0,0,0
0,48,0,0,0,0
0,55,0,0,0,0
35,46,0,0,0,0
0,68,0,0,0,0
0,43,0,0,0,0
0,52,0,0,0,0
0,66,0,0,0,0
24,46,0,0,0,0
51,75,0,0,0,0
0,80,36,0,0,0
0,58,0,0,0,0
0,67,0,0,0,0
0,84,0,0,0,0
0,84,0,0,0,0
0,70,0,0,0,0
0,38,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,42,0,0,0,0
0,42,17,0,0,0
10,32,12,0,0,0
0,33,0,0,0,0
0,50,0,0,0,0
0,48,0,0,0,0
16,76,0,0,0,0
45,73,0,0,0,0
9,65,0,0,0,0
16,61,42,0,0,0
0,62,48,0,0,0
26,72,3,0,0,0
48,89,0,0,0,0
62,80,0,0,0,0
61,84,0,0,0,0
48,68,0,0,62,0
11,49,0,0,0,76
0,59,0,0,0,74
0,55,28,0,0,47
0,46,0,0,7,10
6,49,0,0,56,0
43,53,0,0,52,0
10,71,0,0,49,20
22,69,0,0,30,0
0,61,0,0,0,0
0,22,0,0,11,0
0,79,0,0,34,0
0,78,22,0,74,0
0,54,51,0,43,0
7,65,53,0,34,0
0,59,22,0,71,0
0,54,38,0,8,0
0,72,35,0,64,0
0,84,15,0,17,0
0,75,14,0,72,0
0,87,54,0,56,0
0,88,28,0,76,0
0,82,22,0,52,0
0,87,0,0,26,0
0,73,0,0,63,0
0,64,0,0,74,0
0,54,0,0,66,0
0,7,0,0,62,0
0,38,0,0,56,3
0,16,0,0,48,11
0,3,0,0,28,38
0,65,0,0,57,43
0,16,0,0,17,13
0,45,0,0,34,78
0,39,0,0,51,81
0,52,0,0,43,55
0,44,0,0,59,37
18,58,6,0,76,61
0,0,17,0,80,5
29,27,0,0,84,0
59,27,0,0,85,44
70,42,25,0,32,35
66,26,0,0,0,43
61,47,16,0,0,67
25,16,39,0,59,25
69,7,46,0,75,0
53,52,47,0,33,5
61,75,0,0,0,70
80,72,16,0,25,23
62,55,0,0,14,19
69,41,16,0,0,0
36,0,0,0,0,0
14,0,0,0,0,0
1,14,0,0,22,0
7,0,7,0,61,0
43,6,0,0,31,42
0,5,14,0,13,26
13,0,1,0,62,0
0,19,0,0,31,0
47,14,0,0,47,0
18,13,15,0,60,0
0,69,17,0,67,9
0,71,28,0,75,3
0,75,10,0,49,11
9,75,14,0,59,0
3,7,0,0,40,0
14,30,43,0,38,0
0,68,31,0,79,6
22,84,18,0,82,0
53,79,0,0,85,0
0,67,0,0,79,0
47,82,20,0,77,0
15,40,39,0,86,16
21,55,21,0,82,57
14,80,0,0,84,22
10,77,26,0,64,72
0,53,25,0,44,74
0,19,8,0,37,73
0,73,28,0,76,77
43,18,0,0,71,31
53,74,0,0,67,65
62,86,0,0,80,31
78,73,0,0,81,46
66,70,0,0,33,67
71,78,0,0,61,58
80,70,0,0,40,0
80,83,0,0,33,40
86,61,0,0,49,14
56,70,0,0,61,46
14,80,0,0,79,0
5,87,0,0,76,0
0,85,0,0,70,0
0,90,0,0,76,0
11,59,0,0,37,0
3,56,0,0,66,0
22,88,0,0,34,0
0,89,0,0,44,0
0,88,0,0,66,0
0,90,0,0,86,0
4,90,0,0,63,0
0,79,0,0,75,0
0,78,0,0,76,0
0,75,0,0,44,0
0,79,0,0,88,0
0,50,0,0,79,0
0,32,0,0,78,0
0,47,0,0,81,0
0,47,0,0,69,0
9,36,0,0,43,0
0,33,0,0,70,0
0,12,56,0,72,0
0,6,31,0,47,0
0,1,64,0,52,0
0,0,39,0,55,0
0,0,31,0,60,0
0,0,6,0,86,0
0,0,0,0,37,0
0,0,0,0,59,0
0,0,0,0,75,0
5,0,0,0,45,0
5,0,0,0,15,0
62,0,0,0,0,0
0,43,0,0,60,0
0,76,0,0,56,0
0,76,0,0,27,0
0,26,0,0,49,0
0,11,0,0,52,0
0,2,27,0,39,0
0,0,24,0,62,0
0,0,0,0,41,0
0,0,0,0,63,0
0,18,24,0,70,0
0,38,0,0,81,0
0,59,0,0,57,0
0,79,0,0,41,0
0,66,0,0,63,0
0,50,0,0,77,0
0,55,0,0,70,0
0,54,0,0,63,0
0,60,0,0,64,0
0,76,14,0,24,0
0,68,38,0,34,0
0,74,52,0,23,0
0,75,23,0,85,0
0,80,10,0,77,0
0,2,0,0,79,0
0,0,0,0,79,0
0,0,0,0,76,0
12,34,0,0,88,0
37,65,0,0,83,0
0,79,0,0,83,0
0,84,0,0,87,0
0,56,0,0,79,0
0,73,15,0,61,0
0,73,6,0,64,0
0,75,0,0,67,0
0,74,12,0,70,0
0,78,10,0,73,0
0,64,0,0,79,0
0,67,0,0,78,0
0,77,0,0,77,0
0,43,0,0,83,0
3,38,0,0,14,0
0,30,46,0,41,0
0,58,23,0,0,0
0,78,0,0,0,0
0,27,0,0,0,0
0,51,0,0,0,0
0,82,0,0,0,0
0,94,0,0,3,0
5,79,0,0,68,0
0,49,0,0,13,0
0,85,8,0,49,0
0,74,30,0,30,0
0,86,0,0,6,0
0,70,10,0,10,0
0,50,46,0,60,0
0,61,4,0,69,0
0,66,8,0,10,0
0,74,0,0,10,0
3,57,0,0,36,0
0,54,10,0,0,0
20,51,5,0,53,0
40,72,28,0,0,0
0,66,2,0,12,0
21,74,0,0,42,0
23,65,0,0,29,0
8,81,0,0,21,0
0,85,0,0,16,0
0,79,17,0,0,0
0,57,0,31,11,0
20,67,0,64,59,0
46,80,0,0,77,0
3,54,0,0,72,0
0,55,0,0,63,0
0,79,0,0,54,0
0,80,0,60,54,0
0,92,15,62,42,0
0,78,18,56,61,0
0,83,4,53,61,0
0,37,29,54,42,0
0,84,2,52,85,0
0,67,37,20,73,0
0,78,36,41,84,0
0,81,40,44,73,0
0,67,38,9,54,0
0,61,21,3,52,0
0,53,0,7,49,0
0,62,0,0,36,0
0,26,0,0,45,0
0,56,0,0,72,0
0,72,38,0,63,0
0,71,58,45,79,0
0,89,52,0,69,0
0,82,4,9,83,0
48,89,0,55,76,0
0,73,0,32,81,0
0,74,0,33,83,0
0,76,0,3,84,0
0,67,0,6,75,0
0,68,0,16,72,0
0,74,22,2,89,0
0,64,53,11,73,0
0,72,47,66,75,0
0,83,71,81,67,0
0,72,81,72,78,0
0,86,62,42,71,0
0,81,67,80,82,0
0,80,74,88,74,0
0,66,80,57,88,0
0,74,36,56,56,0
0,85,64,48,61,0
0,85,60,28,87,0
0,49,74,39,90,0
0,24,78,29,95,0
0,47,86,68,81,0
0,37,52,40,90,0
0,34,73,74,85,0
0,35,80,34,85,0
0,51,66,0,89,0
0,79,69,0,93,0
0,72,76,0,87,0
0,77,85,0,84,0
0,64,76,0,78,0
0,9,90,0,83,0
0,74,73,0,81,0
0,58,71,0,88,0
0,69,61,0,87,0
0,84,65,0,81,0
0,76,36,0,76,0
0,65,30,0,91,0
0,82,52,0,88,0
0,72,88,0,86,0
0,76,80,0,79,0
0,74,80,0,72,0
0,77,68,0,83,0
25,88,29,0,91,0
0,88,25,0,77,0
0,67,37,0,84,0
0,82,40,0,75,0
0,62,73,0,88,0
0,77,70,0,77,0
0,67,43,0,86,0
0,69,73,0,79,0
0,57,54,0,82,0
0,61,44,0,79,0
0,55,55,0,64,0
0,60,30,0,59,0
0,62,87,47,46,0
0,50,84,9,37,0
0,31,66,0,80,0
0,32,69,18,67,0
0,39,55,35,85,0
0,74,13,58,81,0
0,74,3,26,7,0
0,68,0,22,45,0
0,36,0,42,55,0
0,55,0,40,71,0
0,36,2,59,74,0
0,41,0,10,80,0
0,28,0,0,75,0
0,22,0,0,78,0
0,51,0,0,73,0
0,65,0,0,42,0
0,19,0,0,68,0
0,44,13,0,73,0
0,48,24,0,73,0
0,47,5,0,73,0
0,50,0,0,88,0
0,67,0,0,82,0
0,60,0,0,72,0
0,66,0,0,79,0
0,67,0,0,88,0
0,79,10,0,90,0
0,68,0,0,77,0
0,75,4,0,69,0
0,76,9,0,68,0
0,33,0,21,78,0
0,0,0,35,79,0
0,22,22,2,37,0
0,41,0,15,55,0
0,21,0,34,50,0
0,36,0,40,74,0
0,17,2,44,80,0
0,26,0,47,64,0
0,13,0,66,72,0
0,0,37,67,35,0
0,24,24,81,48,0
0,26,0,66,79,0
0,15,34,31,67,0
0,30,0,38,53,0
0,86,21,45,78,0
0,92,0,79,74,0
0,88,0,0,72,0
0,86,0,0,0,0
0,53,0,0,18,0
0,68,0,0,43,0
0,66,0,0,61,0
0,75,0,9,65,0
0,85,0,0,59,0
0,72,0,0,56,0
0,81,0,0,82,0
0,76,40,0,74,0
0,78,26,0,66,0
0,77,0,0,84,0
0,65,0,0,73,0
0,80,0,0,42,0
0,79,0,0,82,0
0,76,0,0,56,0
0,5,0,19,69,0
0,1,0,55,79,0
0,33,0,85,77,0
0,27,0,68,55,0
0,40,0,69,34,0
0,37,0,83,79,0
0,52,0,65,78,0
0,61,0,74,83,0
0,44,0,0,80,0
0,0,0,0,80,0
0,42,0,19,57,0
0,50,0,32,51,0
0,41,0,64,65,0
0,25,0,67,54,0
0,48,0,91,72,0
0,59,0,73,42,0
0,72,0,40,65,0
0,66,0,43,29,0
0,77,0,38,83,0
0,73,0,33,75,0
0,88,0,54,84,0
0,72,0,68,73,0
0,34,0,86,83,0
0,25,0,79,30,0
0,35,0,88,66,0
0,53,0,83,81,0
0,53,0,46,67,0
0,71,0,28,85,0
0,79,0,42,76,0
0,42,0,44,68,0
0,47,0,3,64,0
0,0,0,0,37,0
0,0,0,21,10,0
0,0,0,17,0,0
0,0,0,0,12,0
0,0,0,0,26,0
0,0,0,59,77,0
0,0,0,71,25,0
0,51,0,89,52,0
0,40,0,64,84,0
0,72,8,5,86,0
0,73,55,4,64,0
0,59,18,33,73,0
0,28,0,89,83,0
0,29,0,82,83,0
0,38,0,40,24,0
0,14,0,0,74,0
0,36,0,0,54,0
0,41,0,0,67,0
0,38,0,0,67,0
0,35,0,0,24,0
0,0,21,0,77,0
0,0,0,16,69,0
0,0,0,82,82,0
0,0,0,78,14,0
0,37,0,45,53,0
0,65,0,75,53,0
0,59,0,77,30,0
0,50,20,86,45,0
0,16,0,73,73,0
0,10,10,82,61,0
0,5,0,28,66,0
0,35,0,21,80,0
0,25,0,0,76,0
0,44,0,27,85,0
0,30,0,32,78,0
0,25,7,59,85,0
0,0,0,45,72,0
0,14,0,65,70,0
0,14,0,60,53,0
0,0,0,87,82,0
0,0,0,84,80,0
0,0,0,86,59,0
0,0,0,87,88,0
0,19,0,72,87,0
0,0,0,63,81,0
0,2,0,84,80,0
0,11,0,31,88,0
0,34,0,79,73,0
0,81,0,85,63,0
0,74,0,85,74,0
0,80,0,78,51,0
0,75,0,82,67,0
0,1,0,90,86,0
0,0,0,88,83,0
0,0,0,68,71,0
0,0,0,39,55,0
0,0,0,49,78,0
0,0,0,75,89,0
27,0,0,75,75,0
35,0,0,78,61,0
0,0,0,73,72,0
0,0,0,61,83,0
0,0,0,74,42,0
0,0,0,83,52,0
0,0,0,87,62,0
0,0,0,33,57,0
0,0,0,51,64,0
0,0,0,40,73,0
0,0,0,26,19,0
0,0,0,28,22,0
0,0,0,0,17,0
0,0,0,0,10,0
0,0,0,0,55,0
0,0,0,0,45,0
0,0,0,0,24,0
0,0,0,15,22,0
0,0,0,2,30,0
0,0,0,24,25,0
0,0,0,0,69,0
0,0,0,10,42,0
0,0,0,45,7,0
0,0,0,0,0,0
0,76,0,12,0,0
0,83,0,0,0,0
0,64,0,14,0,0
0,68,0,23,0,0
0,70,0,24,1,0
0,29,24,51,25,0
0,16,14,57,14,0
0,40,8,41,18,0
0,30,2,66,9,0
0,29,10,66,60,0
0,47,35,57,60,0
0,35,12,57,79,0
0,20,0,31,57,0
0,39,27,13,44,0
0,83,32,64,85,0
0,87,5,73,54,0
0,71,14,71,80,0
0,63,0,89,66,0
22,24,0,76,38,0
43,16,49,78,25,0
0,38,6,85,16,0
0,18,1,68,0,0
0,27,50,84,0,0
0,15,54,88,0,0
0,48,64,78,0,0
0,48,26,42,0,0
0,34,55,73,0,0
0,34,22,71,0,0
0,17,37,83,0,0
0,50,4,79,0,0
0,74,0,70,0,0
0,18,29,30,0,0
0,7,48,49,0,0
0,30,39,23,0,0
0,20,37,41,26,0
0,24,0,78,72,0
0,42,19,85,75,0
0,22,0,69,7,0
0,17,0,78,0,0
0,0,0,71,0,0
0,1,0,62,0,0
0,17,0,38,0,0
0,55,0,44,0,0
0,71,0,64,0,0
0,79,0,82,0,0
0,57,0,80,0,0
0,0,0,58,57,0
0,57,0,65,32,0
0,43,0,51,68,0
0,0,26,0,67,0
0,0,8,61,7,0
0,0,0,13,14,0
0,0,38,66,0,0
0,0,37,82,15,0
0,0,25,85,14,0
0,0,0,78,0,0
0,0,0,79,0,0
0,13,0,51,0,0
0,25,0,51,0,0
0,40,12,75,0,0
0,42,19,27,0,0
0,11,0,76,0,0
0,60,0,77,0,0
0,33,0,21,0,0
0,30,0,50,0,0
0,14,0,56,0,0
0,53,0,83,0,0
0,79,0,81,0,0
0,36,0,90,0,0
0,37,14,92,0,0
0,8,5,77,0,0
0,0,9,76,14,0
0,0,0,61,44,0
0,0,6,58,76,0
0,0,0,34,64,0
0,0,0,73,69,0
0,0,0,84,33,0
0,0,0,85,78,0
0,0,0,89,78,0
0,0,0,65,73,0
0,0,6,77,17,0
0,0,0,75,0,0
0,0,0,71,0,0
0,21,0,47,68,0
0,38,0,50,85,0
0,9,7,87,47,0
0,5,5,93,0,0
0,0,0,82,37,0
0,0,12,85,48,0
0,0,0,79,58,0
0,0,26,64,67,0
0,0,18,46,36,0
0,0,37,38,26,0
0,0,28,34,56,0
0,0,0,87,79,0
0,0,0,83,28,0
0,38,1,79,18,0
0,84,0,75,31,0
0,64,0,85,48,0
0,42,0,72,56,0
0,36,0,78,75,0
0,21,0,76,29,0
0,62,39,71,70,0
0,50,0,79,48,0
0,31,0,75,57,0
0,56,0,89,74,0
0,27,0,82,51,0
0,19,0,81,68,0
0,17,0,78,70,0
0,3,0,85,71,0
0,67,0,84,81,0
0,67,0,90,50,0
0,23,0,73,62,0
0,8,0,81,0,0
0,48,0,72,55,0
0,37,0,54,79,0
0,47,0,26,66,0
0,12,0,0,83,0
0,33,0,42,78,0
0,74,0,33,62,0
0,75,0,8,6,0
0,82,0,17,64,0
0,41,0,0,83,0
0,61,0,4,39,0
0,66,0,7,70,0
0,77,19,0,63,0
0,41,17,9,64,0
0,82,17,13,40,0
0,64,4,56,54,0
0,0,2,77,26,0
0,0,14,75,16,0
0,0,0,59,8,0
0,0,0,68,0,0
0,0,0,76,0,0
0,0,0,75,0,0
0,0,0,50,41,0
0,0,0,62,25,0
0,0,0,86,54,0
0,44,23,81,78,0
0,26,0,0,67,0
0,73,0,49,0,0
0,63,0,44,0,0
0,21,0,36,0,0
0,0,0,0,21,0
0,0,0,0,9,0
0,0,0,0,0,0
0,0,0,8,0,0
0,0,0,0,0,0
0,0,0,2,0,0
0,29,0,17,0,0
0,54,0,8,0,0
0,35,0,5,0,0
0,51,0,7,0,0
0,59,0,0,0,0
0,55,0,0,0,0
0,51,0,0,0,0
0,48,0,0,0,0
0,25,0,0,0,0
0,50,0,0,0,0
0,25,0,0,0,0
0,0,0,2,0,0
0,0,0,68,0,0
0,16,0,28,0,0
0,18,0,52,0,0
0,26,0,81,0,11
0,39,0,63,0,37
0,0,0,83,0,16
0,0,0,83,0,0
0,22,0,59,0,0
0,61,0,7,0,0
0,0,0,31,0,0
0,16,0,0,0,0
0,33,0,0,0,0
0,20,0,0,0,0
0,80,0,0,0,0
0,69,0,0,0,0
0,50,0,0,30,0
0,61,0,0,49,0
0,67,0,0,63,0
0,69,0,0,3,0
0,87,0,0,0,0
0,80,0,28,0,0
0,91,0,0,0,5
0,69,0,0,0,0
0,79,0,14,0,0
0,80,0,8,0,0
0,83,0,73,0,0
0,81,0,68,0,21
13,48,0,83,0,19
9,29,52,74,0,14
19,82,64,72,0,17
0,29,36,59,0,39
0,0,36,0,0,33
0,64,22,0,0,43
0,32,0,0,0,36
0,78,0,0,0,47
0,70,0,0,0,49
0,88,0,0,0,72
0,59,0,0,0,42
0,0,0,0,0,41
0,46,0,0,0,6
0,71,0,0,0,28
0,78,0,0,0,43
0,85,0,0,0,9
0,36,0,0,0,30
0,50,0,0,51,13
0,41,0,0,87,22
0,9,0,59,52,57
0,25,0,82,48,42
0,54,0,86,37,55
0,38,0,75,47,63
0,73,0,40,62,33
0,72,0,68,17,21
0,28,0,72,0,0
0,30,0,79,0,0
0,2,0,68,0,0
0,31,0,1,8,0
0,72,0,0,3,0
0,58,0,0,0,0
0,40,0,16,0,0
0,73,0,57,0,0
0,67,0,70,0,0
0,67,0,65,0,0
0,65,0,39,0,0
0,35,0,28,0,0
0,41,0,20,0,0
0,54,0,0,0,0
0,72,0,0,0,0
0,66,0,33,0,0
0,63,0,71,0,0
0,88,0,81,0,0
0,67,0,88,0,13
0,43,0,77,0,0
0,0,0,67,0,0
0,0,0,17,0,0
0,21,0,66,0,0
0,5,0,43,0,0
0,73,0,0,0,0
0,66,0,55,0,0
0,31,0,64,0,0
0,81,0,82,0,0
0,81,0,85,0,0
0,33,0,65,0,0
0,0,0,55,0,0
0,0,0,61,0,0
22,10,0,69,0,0
45,0,0,42,0,0
56,20,0,79,0,0
16,49,0,88,0,0
0,40,0,68,0,4
0,69,0,70,0,9
0,27,0,60,0,35
0,0,0,63,0,58
0,0,0,89,0,17
0,29,0,58,0,16
0,47,0,40,0,25
0,41,0,65,0,51
0,25,0,46,0,53
0,55,0,0,0,9
0,83,0,29,0,0
0,66,0,34,0,10
0,78,0,56,0,12
0,73,0,85,0,0
0,37,0,87,0,0
0,0,0,70,0,18
0,0,0,83,0,0
0,0,0,82,0,0
0,34,0,63,0,33
0,76,0,0,0,0
0,68,0,0,0,0
0,71,0,0,0,0
0,52,0,0,0,0
0,40,0,0,0,0
0,26,0,0,0,0
0,78,0,0,0,0
0,66,0,0,0,15
0,79,0,0,0,20
0,86,0,0,0,35
0,85,0,0,0,16
0,75,0,0,0,48
0,21,0,53,0,64
0,28,0,70,0,58
0,57,0,82,0,59
0,81,0,72,0,32
0,52,0,85,0,53
0,86,0,82,0,59
0,68,0,28,0,23
0,76,0,0,0,0
0,60,0,0,0,0
0,56,0,0,0,0
0,61,0,24,0,0
0,76,0,35,0,0
0,73,0,10,0,31
0,46,0,5,0,59
0,28,0,63,0,77
0,77,0,72,0,61
0,69,0,16,0,43
0,80,0,63,0,22
0,71,0,25,0,35
0,74,0,71,0,39
0,62,0,20,0,51
0,69,0,25,0,10
0,58,0,5,0,0
0,14,0,4,0,0
0,41,0,0,0,0
0,70,0,0,0,0
0,94,0,0,0,0
0,71,0,0,0,0
0,22,0,0,0,0
0,0,0,0,0,0
0,48,0,0,0,22
0,82,0,0,0,61
0,65,0,0,0,54
0,70,0,0,0,0
0,82,0,0,0,0
0,82,0,0,0,0
0,82,0,3,0,0
0,76,0,14,0,0
0,52,0,37,0,0
0,0,0,35,0,0
0,12,0,8,0,28
0,78,0,7,0,0
0,85,0,0,0,0
0,80,0,6,0,0
0,82,0,0,0,0
0,85,0,22,0,22
0,73,0,35,0,54
0,32,0,31,0,48
0,38,0,24,0,22
0,52,0,9,0,0
28,80,0,7,0,0
24,60,0,25,0,0
2,12,0,0,0,0
0,19,0,0,0,0
52,13,0,0,0,0
12,39,0,0,0,0
15,34,0,6,0,0
0,36,0,26,0,0
0,50,0,20,0,0
0,27,0,0,0,0
0,46,0,0,0,0
0,70,0,39,0,0
18,60,0,57,0,0
15,63,0,57,0,0
0,58,0,0,0,0
0,40,0,0,0,0
0,72,0,50,0,0
0,54,0,13,0,0
0,66,0,52,0,0
0,45,0,27,0,0
0,11,0,61,0,0
0,27,0,74,0,0
0,46,0,71,0,0
0,75,0,41,0,0
0,73,0,82,0,0
0,68,0,69,0,0
0,75,0,71,0,0
0,40,0,81,0,0
0,0,0,71,0,0
0,0,0,35,0,0
0,0,0,15,0,0
0,0,0,46,0,0
13,0,0,59,0,0
0,0,0,2,0,0
0,0,0,11,0,0
0,6,0,0,0,0
0,68,0,0,0,0
0,87,0,0,0,0
9,82,0,0,0,0
0,74,0,0,0,0
0,26,0,0,0,0
0,52,0,0,0,0
