CL_f1,CL_f2,CL_f3,CD_f1,CD_f2,CD_f3
0,0,33,84,83,80
0,0,15,72,83,89
0,0,73,83,77,75
0,0,72,78,84,64
0,0,61,66,83,58
0,0,63,79,82,47
0,0,69,72,82,70
0,0,55,66,89,46
0,0,51,81,86,43
0,0,50,74,94,47
0,0,18,76,92,77
0,0,53,78,87,60
0,0,52,75,89,70
0,0,41,63,77,76
0,0,57,85,67,83
0,0,59,72,53,72
0,0,11,80,62,59
0,0,26,80,86,64
0,0,9,77,76,64
0,0,4,80,71,62
0,0,22,58,91,65
0,0,11,75,83,61
0,0,0,92,75,80
0,0,6,88,81,58
0,0,43,85,86,87
0,0,52,89,83,78
0,0,52,93,99,87
0,0,19,71,90,79
0,0,5,98,91,66
0,0,0,91,88,74
0,0,0,88,81,74
0,0,0,89,93,70
0,0,0,78,70,73
0,0,0,93,37,67
0,0,0,77,61,72
0,0,0,93,0,59
0,0,0,92,10,58
0,0,0,91,0,54
0,0,0,66,66,67
0,0,0,65,86,64
0,0,0,58,78,58
0,0,0,57,87,26
0,0,0,66,68,1
0,0,0,33,63,23
0,0,0,47,95,0
0,0,0,38,85,20
0,0,0,57,71,0
0,0,0,47,91,0
0,0,0,76,79,24
0,0,0,86,84,75
0,0,0,84,86,56
0,0,0,91,89,53
0,0,0,89,89,51
0,0,0,92,61,50
0,0,0,91,83,50
0,0,0,71,67,48
0,0,0,74,74,43
0,0,0,73,82,69
0,0,0,69,79,76
0,0,0,75,88,61
0,0,0,65,91,68
0,0,0,83,84,65
0,0,0,88,87,27
0,0,0,82,83,0
0,0,0,72,83,0
0,0,0,57,87,0
0,0,0,75,91,0
0,0,0,77,82,13
0,0,0,57,80,2
0,0,0,82,92,0
0,0,0,82,84,57
12,0,0,44,77,59
0,0,0,64,91,62
0,0,1,62,97,33
0,0,1,76,89,0
0,0,0,71,82,28
0,0,0,72,86,41
0,0,0,86,81,7
0,0,0,85,82,0
0,0,0,78,76,0
0,0,0,77,59,26
0,0,0,79,77,46
0,0,0,76,64,18
0,0,0,71,58,20
0,0,0,82,42,0
0,0,0,90,20,0
0,0,0,76,37,45
0,0,0,80,42,63
0,0,0,73,55,76
0,0,0,87,84,77
0,0,0,79,50,74
0,0,0,75,88,61
0,0,0,76,82,12
0,0,0,74,72,73
0,0,0,8,69,64
0,0,0,43,83,74
0,0,0,58,89,80
0,0,0,61,38,47
0,0,0,69,11,84
0,0,0,89,42,73
0,0,0,81,30,66
0,0,0,84,19,60
0,0,0,89,41,53
0,0,0,87,40,25
0,0,0,81,11,68
0,0,0,76,0,77
0,0,0,83,2,75
0,0,0,68,16,78
0,0,0,81,60,72
0,0,0,80,31,75
0,0,0,35,76,81
0,0,0,75,30,85
0,0,0,92,31,79
0,0,0,80,67,84
0,0,0,77,82,76
0,0,0,82,78,92
0,0,0,96,81,63
0,0,0,83,75,81
0,0,0,88,78,79
0,0,0,89,73,83
0,0,0,91,68,82
0,0,0,77,68,77
0,0,0,82,86,62
0,0,0,94,85,64
0,0,0,84,85,86
0,0,0,84,80,81
0,0,0,69,58,76
0,0,0,68,56,77
0,0,0,84,82,83
0,0,0,82,75,61
0,0,0,70,87,73
0,0,0,90,85,51
0,0,0,89,78,70
0,0,0,88,86,34
0,0,0,85,87,32
0,0,0,83,90,10
0,0,0,85,84,0
0,0,0,88,68,49
0,0,0,78,72,18
0,0,0,86,86,30
0,0,0,91,78,63
0,0,0,95,86,74
0,0,0,95,79,75
0,0,0,90,88,76
0,0,0,85,80,68
0,0,0,86,50,71
0,0,0,80,73,73
0,0,0,85,78,55
0,0,0,87,75,73
0,0,0,29,77,56
0,0,0,53,83,48
0,0,0,82,86,85
0,0,0,83,87,71
0,0,0,81,76,64
0,0,0,88,64,54
0,0,0,58,59,77
0,0,0,11,56,80
0,0,0,60,64,86
0,0,0,17,73,79
0,0,0,7,75,84
0,0,0,40,44,83
0,0,0,33,74,60
0,0,0,19,47,71
0,0,0,21,25,63
0,0,0,34,31,69
0,0,0,63,70,69
0,0,0,65,62,56
0,0,0,83,92,44
0,0,0,81,81,57
0,0,0,91,80,47
0,0,0,79,88,72
0,0,0,92,81,44
0,0,0,81,84,53
0,0,0,88,88,57
9,0,0,86,89,76
34,0,0,80,74,76
0,0,0,81,56,71
0,0,0,88,39,43
0,0,0,86,51,19
0,0,0,69,44,47
0,0,0,59,52,73
0,0,0,67,62,45
0,0,0,72,39,33
0,0,0,78,64,54
0,0,0,77,91,56
0,0,0,83,76,61
0,0,0,73,68,49
0,0,0,88,50,45
0,0,0,92,26,68
0,0,0,72,30,53
0,0,0,73,59,42
0,0,0,58,83,53
0,0,0,58,80,47
0,0,0,52,81,48
0,0,0,56,83,8
0,0,0,84,30,0
0,0,0,79,79,10
0,0,0,84,84,68
0,0,0,88,78,65
0,0,0,89,84,60
0,0,0,87,84,30
0,0,0,76,74,67
0,0,0,85,59,30
0,0,0,79,78,31
0,0,0,70,81,66
0,0,0,73,88,53
0,0,0,77,85,15
0,0,0,74,80,32
0,0,0,92,85,36
0,0,0,90,85,50
0,0,0,92,75,77
0,0,0,87,87,62
0,0,0,90,85,39
0,0,0,88,94,57
0,0,0,86,68,83
0,0,0,91,60,68
0,0,0,86,20,73
0,0,0,89,43,70
0,0,0,69,39,58
0,0,0,53,55,64
0,0,0,75,64,68
0,0,0,71,35,59
0,0,0,85,16,82
0,0,0,87,8,47
0,0,0,87,0,73
0,0,0,91,29,61
0,0,0,84,18,78
0,0,0,61,0,63
0,0,0,65,0,50
0,0,0,53,0,54
0,0,0,50,0,70
0,0,0,87,0,66
0,0,0,74,10,58
0,0,0,81,7,64
0,0,0,84,10,72
0,0,0,88,38,15
0,0,0,91,83,50
0,0,0,97,73,59
0,0,0,84,75,60
0,0,0,93,75,68
0,0,0,84,29,65
0,0,0,87,4,71
0,0,0,72,25,79
0,0,0,41,72,72
0,0,0,56,48,67
0,0,0,80,47,65
0,0,0,61,30,64
0,0,0,59,64,64
0,0,0,60,31,65
0,0,0,64,56,74
0,0,0,52,36,80
0,0,0,76,45,51
0,0,4,69,24,77
0,0,0,72,45,64
0,0,0,73,33,69
0,0,0,66,21,64
0,0,0,73,50,64
0,0,0,80,36,69
0,0,0,63,14,54
0,0,0,57,49,34
0,0,0,40,63,67
0,0,0,63,61,68
0,0,0,77,53,47
0,0,0,63,53,66
0,0,0,64,26,51
0,0,0,51,36,76
0,0,0,46,47,62
0,0,0,81,68,37
0,0,0,85,73,14
0,0,0,77,84,0
0,0,0,51,82,0
0,0,0,52,82,0
0,0,0,60,54,0
0,0,0,68,48,0
0,0,0,76,41,0
0,0,0,82,71,0
0,0,0,48,80,0
0,0,0,72,85,0
0,0,0,36,84,0
0,0,0,71,92,0
0,0,0,80,85,45
0,0,0,78,66,23
0,0,0,83,50,45
0,0,0,82,63,19
0,0,0,73,79,9
0,0,0,93,89,5
0,0,0,90,28,3
0,0,0,78,17,42
0,0,0,79,26,20
0,0,0,61,13,45
0,0,0,67,7,68
0,0,0,85,0,39
0,0,0,60,0,63
0,0,0,62,0,73
0,0,0,33,20,84
0,0,0,64,9,35
0,0,0,55,0,60
0,0,0,81,8,41
0,0,0,70,17,62
0,0,0,83,0,49
0,0,0,71,0,64
0,0,0,67,0,71
0,0,0,88,41,44
0,0,0,62,73,3
0,0,0,77,67,48
0,0,0,46,66,55
0,0,0,35,49,71
0,0,0,5,67,55
0,0,0,12,74,82
0,0,0,0,81,68
0,0,0,0,49,74
0,0,0,0,48,58
0,0,0,9,38,77
0,0,0,18,42,38
0,0,0,0,14,51
0,0,0,4,68,54
0,0,0,37,85,64
0,0,0,37,77,41
0,0,0,84,91,50
0,0,0,22,80,43
0,0,0,50,86,51
0,0,0,66,58,6
0,0,0,57,24,0
0,0,0,27,89,16
0,0,0,53,89,53
0,0,0,62,68,66
0,0,0,61,7,61
0,0,0,63,38,57
0,0,0,46,52,70
0,0,0,37,2,40
0,0,0,64,11,59
0,0,0,59,30,56
0,0,0,40,18,41
0,0,0,45,82,55
0,0,0,83,90,63
0,0,0,43,84,78
0,0,0,55,85,60
0,0,0,84,77,42
0,0,0,82,45,61
0,0,0,80,73,53
0,0,0,62,92,18
0,0,0,81,83,42
0,0,0,72,42,59
0,0,0,47,83,68
0,0,0,82,87,42
0,0,0,79,94,63
0,0,0,62,80,51
0,0,0,61,83,50
0,0,0,64,86,66
0,0,0,60,92,72
0,0,0,59,71,57
0,0,0,73,63,61
0,0,0,46,64,40
0,0,0,78,45,55
0,0,0,71,79,57
0,0,0,87,84,70
0,0,0,50,84,63
0,0,0,65,89,79
0,0,0,83,79,61
0,0,0,85,82,65
0,0,0,83,71,70
0,0,0,75,75,60
0,0,0,77,79,70
0,0,0,86,90,68
0,0,0,77,79,85
0,0,0,54,89,70
0,0,0,64,83,52
0,0,0,69,76,57
0,0,0,76,90,20
0,0,0,73,75,0
0,0,0,71,85,0
0,0,0,76,82,0
0,0,0,79,88,0
0,0,0,80,85,0
0,0,0,85,80,0
0,0,0,66,79,0
0,0,0,67,51,9
0,0,0,80,25,79
0,0,0,72,6,63
0,0,0,54,36,69
0,0,0,71,66,23
0,0,0,91,77,38
0,0,0,85,72,64
0,0,0,92,83,70
0,0,0,66,71,54
0,0,0,60,51,53
0,0,0,68,86,78
0,0,0,70,81,60
0,0,0,88,76,55
0,0,0,81,67,56
0,0,0,90,79,40
0,0,0,88,65,52
0,0,0,84,77,55
0,0,0,74,75,52
0,2,0,84,81,62
0,1,0,78,86,70
0,0,0,94,84,47
0,0,0,90,71,81
0,0,0,78,69,67
0,0,0,70,72,24
0,0,0,73,37,29
0,0,0,71,60,4
0,0,0,75,44,69
0,0,0,68,72,87
0,0,0,72,71,82
0,0,0,78,88,79
0,0,0,67,69,61
0,0,0,75,91,44
0,0,0,71,87,14
0,0,0,55,68,25
0,0,0,68,23,75
0,0,0,75,44,57
0,0,0,51,47,49
0,0,0,90,72,9
0,0,0,89,56,0
0,0,0,80,39,15
0,0,0,81,71,0
0,0,0,73,41,0
0,0,0,79,65,2
0,0,0,81,62,64
0,0,0,77,61,32
0,0,0,73,57,0
0,0,0,69,63,0
0,2,0,68,83,61
0,0,0,76,81,29
0,0,0,57,72,63
0,0,0,70,83,54
0,0,0,84,55,47
0,50,0,83,42,31
0,51,0,80,52,47
0,0,0,61,32,49
0,10,0,45,29,64
0,0,0,72,45,49
0,0,0,73,48,37
0,0,0,83,63,37
0,0,0,71,58,60
0,0,0,61,58,56
0,0,0,64,36,64
0,0,0,71,2,75
0,0,0,82,57,80
0,0,0,76,75,57
0,54,0,81,82,57
0,72,0,84,64,72
0,7,0,81,76,77
0,28,0,67,87,74
0,31,0,76,80,57
0,52,0,78,75,33
0,45,0,84,74,24
0,52,0,73,60,34
0,41,0,85,82,31
0,63,0,87,89,37
0,76,0,75,87,6
0,79,0,61,81,0
0,67,0,57,26,0
0,12,0,42,43,0
0,0,0,65,46,0
0,0,0,77,67,0
0,8,0,58,83,0
0,0,0,57,64,17
0,16,0,80,49,0
0,78,0,66,50,0
0,37,0,40,64,10
0,0,0,23,70,70
0,0,0,42,46,62
0,0,0,43,63,70
0,0,0,39,67,62
0,3,0,0,65,62
0,0,0,14,69,39
0,0,0,23,81,52
0,0,0,28,63,52
0,0,0,45,88,76
0,0,0,41,81,37
0,0,0,56,81,59
0,0,0,64,95,64
0,0,0,73,75,65
0,0,0,70,68,33
0,0,0,79,60,53
0,0,0,56,58,46
0,0,0,54,66,47
0,0,0,65,29,26
0,0,0,65,19,67
0,0,0,48,48,55
0,0,0,42,11,46
0,0,0,51,81,70
0,0,0,13,83,69
0,0,0,36,82,68
0,0,0,9,69,54
0,0,0,35,81,58
0,0,0,45,69,50
0,0,0,49,75,6
0,0,0,73,60,17
0,0,0,59,75,64
0,0,0,59,27,43
0,0,0,87,36,63
0,0,0,80,65,59
0,0,0,81,33,64
0,0,0,60,0,53
0,0,0,86,40,62
0,0,0,83,24,78
0,0,0,80,35,59
0,0,0,53,23,42
0,0,0,79,53,68
0,0,0,83,50,59
0,0,0,77,36,72
0,0,0,65,18,68
0,0,0,64,43,56
0,0,0,74,45,52
0,0,0,70,29,83
0,0,0,71,11,66
0,0,0,91,18,44
0,0,0,88,0,69
0,0,0,82,5,66
0,0,0,95,0,68
0,0,0,77,0,76
0,0,0,94,0,51
0,0,0,89,0,59
0,0,0,77,0,82
0,0,0,84,6,53
0,0,0,80,0,57
0,0,0,86,0,42
0,0,0,82,0,18
0,0,0,79,0,67
0,0,0,91,2,59
0,0,0,79,13,32
0,0,0,79,36,0
0,0,0,79,58,0
0,0,0,85,66,0
0,0,0,95,64,25
0,0,0,90,51,69
0,0,0,85,73,51
0,0,0,70,58,3
0,0,0,81,82,0
0,0,0,87,62,0
0,0,0,77,61,0
0,0,0,81,79,9
0,0,0,87,69,54
0,0,0,85,70,6
0,0,0,86,83,35
0,0,0,93,82,29
0,0,0,87,76,33
0,0,0,72,43,58
0,0,0,81,79,73
0,0,0,72,66,49
0,0,0,80,67,37
0,0,0,84,64,63
0,0,0,90,50,74
0,0,0,71,13,22
0,0,0,81,17,52
0,0,0,85,26,5
0,0,0,58,21,40
0,0,0,16,21,39
0,0,0,0,14,62
0,0,0,0,10,62
0,0,0,0,11,64
0,0,0,55,6,67
0,0,0,29,7,73
0,0,0,44,0,29
0,0,0,51,0,26
0,0,0,21,18,59
0,0,0,31,18,78
0,0,0,33,57,49
0,0,0,0,70,50
0,0,0,18,89,69
0,0,0,43,7,41
0,0,0,71,0,25
0,0,0,68,0,12
0,0,0,77,0,58
0,0,0,86,12,69
0,0,0,71,17,0
0,0,0,84,11,12
0,0,0,86,81,0
0,0,0,85,90,3
0,0,0,83,88,27
0,0,0,92,37,0
0,0,0,89,3,0
0,0,0,82,0,27
0,0,0,64,0,34
0,0,0,76,36,0
0,0,0,77,86,30
0,0,0,71,71,71
0,0,0,83,36,30
0,0,0,82,79,24
0,0,0,78,66,24
0,0,0,77,67,49
0,0,0,80,65,12
0,0,0,72,72,0
0,0,0,80,88,0
0,0,0,82,78,18
0,0,0,91,84,24
0,0,0,81,89,0
0,0,0,77,90,0
0,0,0,78,28,0
0,0,0,90,33,0
0,0,0,79,0,0
0,0,0,77,18,0
0,0,0,64,31,0
0,0,0,70,32,0
0,0,0,68,42,0
0,0,0,64,13,34
0,0,0,88,47,11
0,0,0,89,19,0
0,0,0,84,7,1
0,0,0,89,48,48
0,0,0,88,70,63
0,0,0,81,80,28
0,0,0,85,25,42
0,0,0,84,12,38
0,0,0,76,27,76
0,0,0,61,3,54
0,0,0,66,0,56
0,0,0,82,0,62
0,0,0,75,0,56
0,0,0,65,0,67
0,0,0,82,0,44
0,0,0,59,0,79
0,0,0,79,24,56
0,0,0,88,23,72
0,0,0,83,15,35
0,0,0,85,0,0
0,0,0,51,0,0
0,0,0,49,0,0
0,0,0,72,0,0
0,0,0,59,0,46
0,0,0,72,0,63
0,0,0,70,0,47
0,0,0,72,0,65
0,0,0,71,74,79
0,0,0,74,69,36
0,0,0,76,66,30
0,0,0,75,91,0
0,0,0,74,72,0
0,0,0,65,18,0
0,0,0,71,54,0
0,0,0,71,43,0
0,0,0,76,49,0
0,0,0,74,65,0
0,0,0,76,83,0
0,0,0,62,82,0
0,0,0,79,88,0
0,0,0,83,88,0
0,0,0,75,65,43
0,0,0,73,72,69
0,0,0,67,78,52
0,0,0,56,73,74
3,0,0,65,63,65
0,0,0,76,76,52
0,0,0,49,68,68
0,0,0,69,50,59
0,0,0,44,34,0
0,0,0,21,27,0
0,0,0,0,23,0
0,0,0,0,15,0
0,0,0,0,53,0
0,0,0,0,79,0
1,0,0,0,41,0
0,0,0,0,49,0
0,0,0,23,53,0
0,0,0,69,10,14
0,0,0,83,4,0
9,0,0,57,20,0
0,0,0,80,33,0
0,0,0,52,74,0
0,0,0,68,69,0
0,0,0,79,77,0
0,0,0,84,82,0
0,0,0,86,54,0
0,0,0,87,40,0
0,0,0,50,34,0
0,0,0,73,81,0
0,0,0,72,75,0
0,0,0,83,93,0
0,0,0,45,84,0
0,0,0,47,86,0
0,0,0,71,55,0
0,0,0,80,50,0
0,0,0,88,59,0
0,0,0,76,66,0
0,0,0,81,67,0
0,0,0,85,62,0
0,0,0,83,36,0
0,0,0,62,68,0
0,0,0,69,57,0
0,0,0,82,74,0
0,0,0,82,75,0
0,0,0,71,61,0
0,0,0,82,81,0
0,0,0,84,78,0
0,0,6,77,43,0
0,0,2,69,57,0
0,0,0,69,91,0
0,0,5,78,71,0
0,0,0,57,36,0
0,0,24,47,45,0
0,0,0,40,72,5
0,0,0,38,72,66
0,0,0,62,33,40
0,0,0,67,53,43
0,0,0,64,47,38
0,0,0,77,82,32
0,0,0,70,46,61
0,0,0,64,41,57
0,0,0,42,51,63
0,0,0,93,67,9
0,0,0,93,62,22
0,0,2,88,29,56
0,0,0,80,35,55
0,0,0,71,70,57
0,0,0,82,64,77
0,0,0,57,56,61
0,0,0,76,63,39
0,0,0,78,71,53
0,0,0,74,67,52
0,0,0,58,78,25
0,0,0,62,71,14
0,0,0,61,83,0
0,0,0,27,12,5
0,0,0,8,34,11
0,0,0,0,49,12
0,0,0,0,80,0
0,0,0,0,89,0
0,0,0,0,77,0
0,0,0,31,52,0
0,0,0,6,73,0
0,0,0,70,77,0
0,0,0,70,48,0
0,0,0,57,73,0
0,0,0,82,61,0
0,0,0,59,55,0
0,0,0,81,35,0
0,0,0,74,62,0
0,0,0,87,63,0
0,0,0,67,35,0
0,0,0,57,37,0
0,0,0,70,40,0
0,0,0,55,59,0
0,0,0,74,67,0
0,0,0,88,82,0
0,0,0,81,46,0
0,0,0,78,42,0
0,0,0,77,52,0
3,0,0,85,53,0
46,0,0,85,36,0
12,0,0,63,38,0
0,0,0,78,47,0
11,0,0,75,46,0
30,0,0,56,47,0
48,0,0,74,78,0
16,0,0,57,82,0
0,0,0,53,87,0
0,0,0,75,93,0
0,0,0,69,83,0
0,0,0,52,84,0
0,0,0,57,83,0
0,0,0,82,84,0
0,0,0,74,87,0
0,0,0,48,91,0
0,0,0,52,77,0
0,0,0,61,77,0
0,0,0,85,74,0
0,0,0,72,83,0
0,0,0,63,84,0
0,0,0,69,31,0
0,0,0,21,37,0
0,0,0,74,52,0
0,0,0,45,44,0
0,0,0,20,68,0
0,0,0,17,86,0
0,0,0,17,65,0
0,0,0,0,71,0
0,0,0,14,84,0
0,0,0,0,84,0
0,0,0,0,57,0
0,0,0,0,50,0
0,0,0,9,68,0
0,0,0,25,68,0
0,0,0,64,73,0
0,0,0,73,85,0
0,0,0,48,67,0
0,0,0,52,85,0
0,0,0,49,83,0
0,0,0,66,78,0
0,0,0,74,59,0
0,0,0,60,17,0
0,0,0,77,28,0
0,0,0,72,16,0
0,0,0,31,4,0
0,0,0,34,30,0
0,0,0,72,22,0
0,0,0,58,12,0
0,0,0,74,72,0
0,0,0,46,89,0
0,0,0,24,55,0
0,0,0,48,24,0
0,0,0,77,50,0
0,0,0,65,87,0
0,0,0,44,83,0
0,0,0,55,92,0
7,0,0,46,77,0
72,0,0,50,80,0
60,0,0,15,86,0
13,0,0,67,70,0
0,0,0,64,77,0
18,0,0,60,62,0
10,0,0,10,69,0
0,0,0,70,70,0
0,0,0,74,81,0
0,0,0,64,46,0
0,0,0,32,12,0
0,0,0,70,46,0
5,0,0,53,26,0
0,0,0,54,23,0
0,0,0,46,9,0
0,0,0,86,0,0
0,0,0,32,0,0
0,0,0,32,7,0
0,0,0,62,0,0
0,0,0,68,0,0
0,0,0,75,47,0
0,0,0,57,63,0
0,0,0,30,46,0
6,0,0,42,8,0
15,0,0,49,33,0
59,0,0,29,15,0
64,0,0,26,32,0
60,0,0,6,27,0
72,0,0,41,10,0
44,0,0,52,40,0
36,0,0,60,37,0
0,0,0,46,48,0
0,0,0,0,71,0
10,0,0,1,18,0
6,0,0,53,22,0
0,0,0,11,35,0
0,0,0,68,29,0
0,0,0,74,41,0
0,0,0,15,35,0
0,0,0,24,36,0
47,0,0,36,41,0
9,0,0,37,58,0
15,0,0,2,80,0
13,0,0,0,89,0
66,0,0,20,86,0
64,0,0,33,85,0
36,0,0,63,73,0
0,0,0,74,89,0
47,0,0,74,71,0
41,0,0,16,91,0
52,0,0,7,69,0
0,0,0,37,75,0
0,0,0,55,76,0
0,0,0,24,62,0
12,0,0,59,54,0
13,0,0,73,77,0
0,0,0,36,86,0
0,0,0,38,73,0
0,0,0,0,81,0
0,0,0,0,61,0
0,0,0,23,67,0
0,0,0,0,70,0
0,0,0,0,89,0
0,0,26,29,85,0
0,0,1,31,90,0
0,0,0,73,56,0
0,0,0,74,80,0
0,0,0,56,62,0
0,0,0,69,62,0
0,0,0,5,64,0
0,0,0,0,81,0
0,0,0,0,80,0
0,0,0,28,75,0
0,0,0,33,45,0
0,0,0,39,7,0
0,0,0,41,8,0
0,0,0,31,24,0
0,0,0,68,7,0
0,0,0,50,0,0
0,0,0,3,0,0
0,0,0,43,0,0
0,0,0,0,0,0
0,0,0,68,0,0
0,0,0,20,16,13
0,0,0,12,8,0
0,0,0,2,22,0
0,0,0,0,67,0
0,0,0,23,74,0
0,0,0,41,77,0
0,0,0,65,37,0
0,0,0,79,46,0
0,0,0,74,49,0
0,0,0,3,45,0
0,0,0,22,45,0
0,0,0,13,62,0
0,0,0,32,54,0
0,0,0,38,20,0
0,0,0,71,36,0
0,0,0,42,52,0
0,0,0,58,26,0
0,0,0,65,40,0
0,0,0,51,18,0
0,0,0,62,28,0
0,0,0,37,55,0
0,0,0,61,62,0
0,0,0,8,13,0
0,0,0,0,38,0
0,0,0,0,58,0
0,0,0,0,78,0
0,0,0,39,63,0
0,0,4,32,76,0
0,0,0,61,76,0
0,0,0,17,76,0
0,0,14,16,83,0
0,0,0,7,85,0
0,0,0,0,61,0
0,0,0,0,63,0
0,0,0,0,41,0
0,0,0,0,76,0
0,0,0,0,78,0
0,0,0,0,76,0
0,0,0,0,63,0
0,0,0,0,66,0
0,0,0,0,48,0
0,0,0,0,69,0
0,0,0,0,57,0
0,0,0,0,60,0
0,0,0,0,51,0
0,0,0,0,0,0
0,0,0,0,21,0
0,0,0,0,50,0
0,0,4,0,28,0
0,0,0,0,22,0
0,0,0,0,16,0
0,0,0,5,0,0
0,0,0,78,27,0
0,0,0,88,19,0
0,0,0,56,39,0
0,0,0,0,72,0
0,0,0,0,18,0
0,0,0,0,44,0
29,0,0,13,38,0
44,0,0,70,44,0
9,0,0,50,65,0
0,0,0,61,64,0
0,0,0,23,48,0
0,0,0,42,64,0
0,0,0,44,59,0
0,0,0,46,31,0
0,0,0,78,22,0
0,0,0,9,35,0
0,0,0,47,54,0
0,0,0,27,45,0
0,0,0,0,64,0
0,0,0,9,81,0
0,0,0,20,74,0
0,0,0,32,85,0
0,0,0,55,75,0
0,0,0,1,86,0
0,0,0,0,74,0
0,0,0,31,16,0
0,0,0,54,30,0
0,0,0,37,20,0
0,0,0,80,0,0
0,0,0,60,0,0
0,0,0,70,0,0
0,0,0,77,0,0
0,0,0,67,0,0
0,0,0,14,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,21,0,0
0,0,0,0,0,0
0,0,0,24,0,0
0,0,0,52,0,0
0,0,0,55,0,0
0,0,2,51,0,0
0,0,69,17,0,0
0,0,8,0,0,0
0,0,59,20,0,0
0,0,25,16,0,0
0,0,0,0,0,0
0,0,0,48,0,0
0,0,0,51,6,0
0,0,0,72,0,0
0,0,0,27,0,0
0,0,0,30,0,0
0,0,0,58,0,0
0,0,0,59,0,0
0,0,0,13,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
28,0,0,0,0,0
27,0,0,0,58,0
54,0,0,3,61,0
55,0,0,36,63,0
49,0,0,66,47,0
84,0,0,74,32,0
36,0,0,70,29,0
38,0,0,76,19,0
60,0,0,65,20,0
71,0,0,38,36,0
51,0,0,71,48,0
52,0,0,70,71,0
35,0,0,41,43,0
22,0,0,75,5,0
0,0,0,56,0,0
37,0,0,68,48,0
22,0,0,50,61,0
0,0,0,12,31,0
0,0,0,60,49,0
0,0,0,64,57,0
0,0,0,46,40,0
0,0,0,68,55,0
0,0,0,26,42,0
0,0,0,21,64,0
0,0,0,40,58,0
0,0,0,0,72,0
0,0,0,0,73,0
0,0,0,0,80,14
0,0,0,0,86,74
0,0,0,0,94,58
0,0,0,45,77,5
0,0,0,56,87,51
0,0,0,63,87,37
0,0,0,49,70,47
0,0,0,41,93,52
0,0,2,71,88,36
0,0,6,49,79,27
0,0,0,71,75,0
0,0,0,11,69,0
0,0,0,0,5,0
0,0,0,0,76,0
0,0,0,0,88,0
0,0,0,0,61,18
0,0,0,45,88,20
0,0,0,68,92,60
0,0,0,63,83,45
30,6,0,68,75,24
71,0,0,27,82,43
57,0,0,0,26,59
21,0,15,0,30,37
72,0,14,0,5,53
15,0,34,0,69,65
0,0,29,0,80,82
12,0,27,0,82,65
64,0,16,0,77,68
69,0,38,0,44,77
23,0,50,0,44,22
0,0,0,5,63,64
0,0,0,59,77,78
24,0,0,54,85,80
20,0,0,41,71,83
19,0,0,75,68,71
0,0,0,84,76,82
0,0,0,70,83,76
53,0,15,49,81,55
60,0,0,0,80,31
40,0,0,0,22,77
38,0,0,0,19,35
78,0,0,0,4,69
15,25,15,13,0,36
68,49,7,5,0,0
80,32,0,21,0,0
51,0,0,38,0,0
67,0,0,43,0,0
18,51,0,77,0,0
0,25,0,72,0,0
0,19,0,55,0,0
0,23,0,69,3,0
33,34,0,50,0,0
4,27,0,55,0,44
0,9,0,70,0,65
0,0,0,60,0,65
0,0,0,57,5,57
0,24,0,80,80,60
0,0,0,71,5,55
0,0,0,62,49,62
0,0,0,78,37,59
0,0,0,73,44,64
0,0,0,85,33,34
0,0,0,56,57,0
0,0,0,22,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
38,2,0,20,0,0
36,0,24,69,0,0
32,0,29,65,32,0
0,0,0,72,60,37
0,0,0,71,39,3
0,0,0,69,60,57
35,0,0,19,36,74
8,0,0,16,46,61
6,18,0,45,41,90
23,84,0,41,70,65
70,63,0,44,67,67
60,54,0,44,47,77
63,32,0,67,53,69
58,10,0,56,77,78
20,8,0,37,49,45
0,39,0,8,85,71
34,51,0,0,63,51
8,20,0,0,22,72
20,8,0,0,49,41
20,9,0,0,42,0
15,10,0,0,51,20
40,45,0,0,0,62
78,44,0,0,0,69
78,69,0,0,0,65
61,64,0,12,0,71
66,36,0,0,17,29
54,45,0,36,21,39
37,16,0,62,46,65
6,0,0,60,54,67
0,3,0,56,55,76
0,0,0,64,44,54
0,0,0,71,40,50
0,0,0,29,58,76
6,0,0,29,71,58
36,0,0,65,57,42
76,0,0,66,73,78
57,0,0,11,88,50
41,0,0,32,84,21
0,0,0,0,81,49
0,0,0,48,75,65
0,0,0,46,85,52
0,20,0,61,80,61
0,30,0,72,66,38
0,31,0,70,78,66
0,52,0,48,42,60
0,0,0,28,32,57
0,41,0,23,49,71
16,24,0,0,71,54
29,36,0,0,89,73
0,16,0,0,81,44
25,0,0,0,90,0
67,0,0,0,77,0
82,0,0,16,80,1
65,0,0,79,68,42
16,0,0,29,12,32
2,0,0,46,0,72
46,6,0,38,0,61
34,0,0,0,6,61
63,47,0,41,0,73
74,76,0,0,11,69
81,29,0,0,10,45
41,0,0,0,0,38
77,17,0,5,0,16
71,77,0,54,0,68
51,63,0,26,2,70
68,69,0,39,0,61
62,37,0,60,15,73
44,9,0,55,0,62
64,18,0,0,11,89
39,61,0,0,42,80
14,45,0,0,51,58
0,29,0,23,30,50
0,51,0,63,11,42
11,52,0,80,21,25
